"","celltype"
"x2_94_1_2_bc0176","eL4"
"x2_35_3_bc0659","eL4"
"x2_35_0_bc0348","eL4"
"x2_35_1_bc0076","eL4"
"x2_52_1_1_bc0007","eL4"
"x2_94_4_2_2_bc0489","eL4"
"x2_75_0_1_bc0609","eL4"
"x2_94_4_1_1_bc0237","eL4"
"x2_52_1_2_bc0067","eL4"
"x2_52_0_1_bc0748","eL4"
"x2_52_1_1_bc0481","eL4"
"x2_52_3_1_bc0017","eL4"
"x2_94_1_1_2_bc0216","eL4"
"x2_58_0_1_bc0524","eL4"
"x2_52_3_2_bc0750","eL4"
"x2_94_4_2_1_bc0342","eL4"
"x2_35_3_bc0856","eL4"
"x2_52_0_1_bc0573","eL4"
"x2_58_0_1_bc0194","eL4"
"x2_52_1_1_bc1220","eL4"
"x2_41_1_1_bc0412","eL4"
"x2_35_0_bc0718","eL4"
"x2_41_1_1_bc0068","eL4"
"x2_41_1_1_bc1096","eL4"
"x2_52_0_1_bc0460","eL4"
"x2_52_3_2_bc0909","eL4"
"x2_41_1_1_bc0727","eL4"
"x2_75_0_3_bc1264","eL4"
"x2_52_3_2_bc0702","eL4"
"x2_41_1_1_bc1511","eL4"
"x2_75_0_1_bc0601","eL4"
"x2_52_3_2_bc0486","eL4"
"x2_52_1_1_bc1226","eL4"
"x2_98_4_2_2_bc0179","eL4"
"x2_52_1_2_bc0084","eL4"
"x2_41_1_1_bc0580","eL4"
"x2_75_0_3_bc0900","eL4"
"x2_52_3_1_bc0348","eL4"
"x2_98_4_2_1_bc1236","eL4"
"x2_52_1_1_bc0155","eL4"
"x2_58_0_1_bc0594","eL4"
"x2_52_3_1_bc0590","eL4"
"x2_52_0_1_bc1015","eL4"
"x2_75_0_1_bc0266","eL4"
"x2_75_0_3_bc0750","eL4"
"x2_41_1_1_bc0329","eL4"
"x2_52_1_1_bc0532","eL4"
"x2_94_4_2_2_bc0161","eL4"
"x2_41_1_1_bc0903","eL4"
"x2_98_4_2_2_bc0284","eL4"
"x2_35_3_bc0315","eL4"
"x2_75_0_4_bc0029","eL4"
"x2_98_4_1_2_bc0260","eL4"
"x2_58_0_1_bc1756","eL4"
"x2_52_1_1_bc1025","eL4"
"x2_41_1_1_bc0386","eL4"
"x2_52_1_2_bc0230","eL4"
"x2_52_0_1_bc0853","eL4"
"x2_52_1_2_bc0628","eL4"
"x2_75_0_1_bc0632","eL4"
"x2_98_4_2_1_bc0606","eL4"
"x2_52_3_2_bc0914","eL4"
"x2_52_0_2_bc0039","eL4"
"x2_35_3_bc0405","eL4"
"x2_94_4_1_1_bc0401","eL4"
"x2_52_3_1_bc0584","eL4"
"x2_52_3_2_bc0083","eL4"
"x2_52_3_2_bc0421","eL4"
"x2_94_1_1_2_bc0379","eL4"
"x2_52_0_1_bc0971","eL4"
"x2_98_4_2_1_bc0314","eL4"
"x2_58_0_1_bc0566","eL4"
"x2_75_0_2_bc0391","eL4"
"x2_94_4_2_1_bc0588","eL4"
"x2_94_1_1_2_bc0099","eL4"
"x2_75_0_3_bc0271","eL4"
"x2_98_4_1_1_bc0207","eL4"
"x2_35_0_bc0559","eL4"
"x2_52_3_2_bc0768","eL4"
"x2_94_1_2_bc0146","eL4"
"x2_52_1_1_bc0508","eL4"
"x2_52_1_2_bc0418","eL4"
"x2_94_1_2_bc0224","eL4"
"x2_52_0_2_bc0069","eL4"
"x2_52_3_1_bc0682","eL4"
"x2_52_3_2_bc0538","eL4"
"x2_75_0_3_bc0383","eL4"
"x2_94_1_1_1_bc0207","eL4"
"x2_75_0_1_bc0515","eL4"
"x2_35_3_bc0437","eL4"
"x2_58_0_1_bc0781","eL4"
"x2_98_4_2_1_bc0203","eL4"
"x2_52_3_1_bc0493","eL4"
"x2_35_0_bc0200","eL4"
"x2_41_1_1_bc0166","eL4"
"x2_41_1_1_bc0316","eL4"
"x2_35_3_bc0374","eL4"
"x2_35_0_bc0196","eL4"
"x2_41_1_1_bc0721","eL4"
"x2_58_0_1_bc0477","eL4"
"x2_52_0_1_bc0723","eL4"
"x2_75_0_3_bc1122","eL4"
"x2_52_3_1_bc0189","eL4"
"x2_52_3_1_bc0367","eL4"
"x2_35_3_bc1695","eL4"
"x2_94_4_1_2_bc0324","eL4"
"x2_52_0_1_bc0314","eL4"
"x2_52_0_1_bc0365","eL4"
"x2_94_4_2_2_bc0197","eL4"
"x2_75_0_1_bc0336","eL4"
"x2_98_4_2_2_bc0363","eL4"
"x2_58_0_1_bc0583","eL4"
"x2_52_1_2_bc0901","eL4"
"x2_98_4_2_1_bc0277","eL4"
"x2_52_3_2_bc0706","eL4"
"x2_35_0_bc0308","eL4"
"x2_94_1_2_bc0207","eL4"
"x2_94_4_1_2_bc0363","eL4"
"x2_35_0_bc0658","eL4"
"x2_94_4_1_1_bc0494","eL4"
"x2_58_0_1_bc0099","eL4"
"x2_75_0_1_bc0456","eL4"
"x2_35_3_bc0749","eL4"
"x2_52_1_2_bc0811","eL4"
"x2_35_3_bc0765","eL4"
"x2_94_4_2_2_bc0193","eL4"
"x2_52_1_1_bc0619","eL4"
"x2_35_0_bc1328","eL4"
"x2_94_1_1_2_bc0141","eL4"
"x2_52_3_1_bc0647","eL4"
"x2_94_4_2_1_bc0089","eL4"
"x2_94_4_1_1_bc0453","eL4"
"x2_52_0_1_bc0084","eL4"
"x2_94_4_2_1_bc0571","eL4"
"x2_75_0_3_bc0860","eL4"
"x2_52_3_2_bc0071","eL4"
"x2_41_1_1_bc0372","eL4"
"x2_75_0_1_bc0155","eL4"
"x2_94_4_2_1_bc0121","eL4"
"x2_52_0_2_bc0018","eL4"
"x2_98_4_2_2_bc0731","eL4"
"x2_94_4_2_1_bc0463","eL4"
"x2_52_3_2_bc1099","eL4"
"x2_35_3_bc0094","eL4"
"x2_94_1_1_2_bc0367","eL4"
"x2_94_1_2_bc0091","eL4"
"x2_41_1_1_bc0658","eL4"
"x2_98_4_2_2_bc0166","eL4"
"x2_52_3_2_bc1560","eL4"
"x2_94_4_1_1_bc0234","eL4"
"x2_41_1_1_bc1608","eL4"
"x2_75_0_4_bc0535","eL4"
"x2_98_4_1_2_bc0427","eL4"
"x2_52_3_2_bc0470","eL4"
"x2_75_0_4_bc0822","eL4"
"x2_52_3_1_bc0158","eL4"
"x2_98_4_2_1_bc0561","eL4"
"x2_52_3_1_bc0558","eL4"
"x2_52_1_2_bc0760","eL4"
"x2_52_0_1_bc0829","eL4"
"x2_35_0_bc0152","eL4"
"x2_94_1_2_bc0345","eL4"
"x2_52_0_1_bc0371","eL4"
"x2_58_0_2_bc0242","eL4"
"x2_52_0_2_bc0255","eL4"
"x2_75_0_3_bc0114","eL4"
"x2_35_0_bc1145","eL4"
"x2_75_0_3_bc0128","eL4"
"x2_41_1_1_bc0641","eL4"
"x2_52_3_2_bc0755","eL4"
"x2_75_0_3_bc0809","eL4"
"x2_52_0_1_bc0765","eL4"
"x2_58_0_2_bc0183","eL4"
"x2_52_0_1_bc1044","eL4"
"x2_58_0_2_bc0104","eL4"
"x2_98_4_2_2_bc0202","eL4"
"x2_52_0_1_bc0482","eL4"
"x2_94_1_2_bc0076","eL4"
"x2_35_1_bc0565","eL4"
"x2_35_3_bc0396","eL4"
"x2_75_0_4_bc0635","eL4"
"x2_75_0_4_bc0141","eL4"
"x2_94_1_1_2_bc0090","eL4"
"x2_52_3_2_bc0056","eL4"
"x2_75_0_1_bc0624","eL4"
"x2_52_3_1_bc0623","eL4"
"x2_58_0_1_bc0605","eL4"
"x2_94_1_1_1_bc0295","eL4"
"x2_52_3_1_bc0299","eL4"
"x2_52_3_2_bc0035","eL4"
"x2_75_0_3_bc0783","eL4"
"x2_94_4_1_1_bc0040","eL4"
"x2_94_1_1_2_bc1202","eL4"
"x2_41_1_1_bc0457","eL4"
"x2_94_4_1_2_bc0430","eL4"
"x2_94_4_2_2_bc0059","eL4"
"x2_75_0_2_bc0057","eL4"
"x2_94_1_2_bc0167","eL4"
"x2_98_1_1_bc0138","eL4"
"x2_41_1_1_bc0957","eL4"
"x2_35_0_bc1128","eL4"
"x2_52_3_2_bc1017","eL4"
"x2_94_4_2_2_bc0448","eL4"
"x2_75_0_4_bc0528","eL4"
"x2_98_4_1_2_bc0169","eL4"
"x2_75_0_3_bc1625","eL4"
"x2_75_0_1_bc0044","eL4"
"x2_75_0_3_bc1129","eL4"
"x2_75_0_4_bc0435","eL4"
"x2_52_1_1_bc0554","eL4"
"x2_58_0_1_bc0345","eL4"
"x2_52_0_2_bc0183","eL4"
"x2_52_3_1_bc0824","eL4"
"x2_35_3_bc0768","eL4"
"x2_41_1_1_bc0744","eL4"
"x2_75_0_3_bc0234","eL4"
"x2_52_3_1_bc0408","eL4"
"x2_75_0_1_bc0444","eL4"
"x2_75_0_3_bc0250","eL4"
"x2_52_1_1_bc0888","eL4"
"x2_52_3_2_bc0738","eL4"
"x2_35_3_bc0060","eL4"
"x2_98_1_1_bc0312","eL4"
"x2_75_0_2_bc0131","eL4"
"x2_35_0_bc0746","eL4"
"x2_52_0_1_bc0850","eL4"
"x2_52_1_2_bc0747","eL4"
"x2_52_3_2_bc1110","eL4"
"x2_35_1_bc0103","eL4"
"x2_52_3_2_bc0988","eL4"
"x2_75_0_3_bc0147","eL4"
"x2_94_1_2_bc0295","eL4"
"x2_94_4_1_2_bc0453","eL4"
"x2_75_0_3_bc0224","eL4"
"x2_41_1_1_bc1013","eL4"
"x2_35_0_bc1425","eL4"
"x2_52_0_1_bc0896","eL4"
"x2_52_0_1_bc0372","eL4"
"x2_58_0_2_bc0399","eL4"
"x2_94_4_2_2_bc0108","eL4"
"x2_98_4_2_2_bc0391","eL4"
"x2_52_3_2_bc0478","eL4"
"x2_52_3_2_bc0646","eL4"
"x2_52_0_2_bc0187","eL4"
"x2_35_3_bc0499","eL4"
"x2_94_1_2_bc0399","eL4"
"x2_75_0_3_bc0656","eL4"
"x2_75_0_1_bc0972","eL4"
"x2_52_3_2_bc0723","eL4"
"x2_52_3_2_bc0070","eL4"
"x2_75_0_1_bc0505","eL4"
"x2_52_0_1_bc0411","eL4"
"x2_98_4_2_2_bc0387","eL4"
"x2_35_3_bc0518","eL4"
"x2_52_0_1_bc0278","eL4"
"x2_35_0_bc0868","eL4"
"x2_35_3_bc0219","eL4"
"x2_98_4_2_2_bc0291","eL4"
"x2_52_3_2_bc0986","eL4"
"x2_58_0_1_bc0429","eL4"
"x2_41_1_1_bc0380","eL4"
"x2_75_0_1_bc0162","eL4"
"x2_52_1_2_bc0489","eL4"
"x2_94_1_2_bc0157","eL4"
"x2_75_0_1_bc0474","eL4"
"x2_35_3_bc0005","eL4"
"x2_94_4_2_1_bc0203","eL4"
"x2_35_1_bc0316","eL4"
"x2_52_1_1_bc0279","eL4"
"x2_94_4_2_1_bc0211","eL4"
"x2_98_4_2_1_bc0094","eL4"
"x2_52_0_1_bc0943","eL4"
"x2_41_1_1_bc0241","eL4"
"x2_75_0_4_bc0532","eL4"
"x2_98_4_1_2_bc0545","eL4"
"x2_35_0_bc1049","eL4"
"x2_98_4_1_1_bc0111","eL4"
"x2_98_1_1_bc0949","eL4"
"x2_52_3_2_bc0828","eL4"
"x2_98_4_2_1_bc0497","eL4"
"x2_94_1_2_bc0058","eL4"
"x2_35_0_bc1370","eL4"
"x2_94_4_2_1_bc0028","eL4"
"x2_52_0_2_bc0235","eL4"
"x2_35_3_bc0561","eL4"
"x2_52_1_1_bc0394","eL4"
"x2_35_0_bc0149","eL4"
"x2_98_4_2_2_bc0066","eL4"
"x2_94_4_1_1_bc0227","eL4"
"x2_94_1_1_1_bc0401","eL4"
"x2_75_0_2_bc0368","eL4"
"x2_75_0_1_bc0256","eL4"
"x2_75_0_2_bc0159","eL4"
"x2_94_4_1_2_bc0280","eL4"
"x2_52_3_1_bc0031","eL4"
"x2_58_0_1_bc0302","eL4"
"x2_52_0_2_bc0087","eL4"
"x2_35_3_bc0597","eL4"
"x2_52_3_2_bc1047","eL4"
"x2_52_3_2_bc0450","eL4"
"x2_52_3_2_bc0420","eL4"
"x2_35_3_bc0162","eL4"
"x2_35_1_bc0499","eL4"
"x2_35_0_bc0097","eL4"
"x2_94_1_1_2_bc0345","eL4"
"x2_98_4_2_1_bc0275","eL4"
"x2_75_0_4_bc0387","eL4"
"x2_94_4_1_2_bc0255","eL4"
"x2_58_0_2_bc0243","eL4"
"x2_52_3_2_bc0433","eL4"
"x2_94_1_1_2_bc1048","eL4"
"x2_52_3_1_bc0480","eL4"
"x2_98_4_2_1_bc0871","eL4"
"x2_58_0_1_bc4976","eL4"
"x2_52_0_1_bc0584","eL4"
"x2_98_4_1_2_bc0390","eL4"
"x2_35_3_bc0720","eL4"
"x2_75_0_4_bc0113","eL4"
"x2_75_0_3_bc0741","eL4"
"x2_94_4_1_2_bc0945","eL4"
"x2_98_4_2_1_bc0452","eL4"
"x2_58_0_1_bc0301","eL4"
"x2_52_3_1_bc0113","eL4"
"x2_52_1_2_bc0758","eL4"
"x2_75_0_1_bc0133","eL4"
"x2_35_0_bc1055","eL4"
"x2_75_0_2_bc0318","eL4"
"x2_75_0_2_bc0584","eL4"
"x2_35_3_bc0910","eL4"
"x2_52_1_2_bc0109","eL4"
"x2_94_1_1_2_bc0291","eL4"
"x2_52_3_2_bc0316","eL4"
"x2_35_0_bc0651","eL4"
"x2_98_4_2_1_bc0117","eL4"
"x2_94_4_1_1_bc0333","eL4"
"x2_58_0_1_bc0466","eL4"
"x2_41_1_1_bc1000","eL4"
"x2_94_1_1_1_bc0033","eL4"
"x2_98_4_2_2_bc0039","eL4"
"x2_94_4_1_2_bc0524","eL4"
"x2_58_0_2_bc0343","eL4"
"x2_58_0_2_bc0646","eL4"
"x2_98_4_2_2_bc0612","eL4"
"x2_41_1_1_bc1014","eL4"
"x2_75_0_4_bc0280","eL4"
"x2_41_1_1_bc0388","eL4"
"x2_52_0_1_bc0843","eL4"
"x2_75_0_2_bc0664","eL4"
"x2_98_4_2_1_bc0185","eL4"
"x2_35_0_bc0737","eL4"
"x2_52_1_2_bc0158","eL4"
"x2_75_0_3_bc1097","eL4"
"x2_52_0_1_bc0122","eL4"
"x2_35_1_bc0621","eL4"
"x2_52_1_1_bc0624","eL4"
"x2_41_1_1_bc0772","eL4"
"x2_52_3_2_bc0970","eL4"
"x2_52_3_2_bc0319","eL4"
"x2_98_4_1_2_bc0079","eL4"
"x2_75_0_4_bc1153","eL4"
"x2_52_0_1_bc1263","eL4"
"x2_35_1_bc1082","eL4"
"x2_35_3_bc0131","eL4"
"x2_75_0_4_bc0360","eL4"
"x2_41_1_1_bc0498","eL4"
"x2_35_1_bc1162","eL4"
"x2_94_4_2_2_bc0492","eL4"
"x2_98_4_1_1_bc0331","eL4"
"x2_94_4_2_2_bc0151","eL4"
"x2_98_4_1_2_bc0163","eL4"
"x2_35_0_bc0039","eL4"
"x2_94_4_1_1_bc0038","eL4"
"x2_94_4_2_1_bc0163","eL4"
"x2_58_0_1_bc0961","eL4"
"x2_41_1_1_bc0102","eL4"
"x2_98_4_2_1_bc0162","eL4"
"x2_58_0_2_bc0356","eL4"
"x2_41_1_1_bc1078","eL4"
"x2_75_0_3_bc0996","eL4"
"x2_52_3_1_bc0539","eL4"
"x2_58_0_1_bc0772","eL4"
"x2_41_1_1_bc0824","eL4"
"x2_94_4_2_2_bc0621","eL4"
"x2_35_3_bc0465","eL4"
"x2_52_3_2_bc0592","eL4"
"x2_98_1_1_bc0091","eL4"
"x2_75_0_4_bc0573","eL4"
"x2_94_1_2_bc0085","eL4"
"x2_52_1_2_bc0197","eL4"
"x2_75_0_4_bc0145","eL4"
"x2_52_3_2_bc1264","eL4"
"x2_98_4_2_1_bc0186","eL4"
"x2_98_4_2_1_bc0231","eL4"
"x2_52_3_2_bc1165","eL4"
"x2_35_3_bc0248","eL4"
"x2_75_0_3_bc1074","eL4"
"x2_94_4_2_2_bc0296","eL4"
"x2_75_0_1_bc0660","eL4"
"x2_35_3_bc0624","eL4"
"x2_75_0_2_bc0295","eL4"
"x2_98_4_2_1_bc0038","eL4"
"x2_75_0_3_bc0304","eL4"
"x2_58_0_2_bc3945","eL4"
"x2_75_0_1_bc0084","eL4"
"x2_75_0_3_bc0763","eL4"
"x2_35_1_bc0329","eL4"
"x2_52_1_2_bc0186","eL4"
"x2_41_1_1_bc0427","eL4"
"x2_75_0_1_bc0302","eL4"
"x2_35_3_bc0269","eL4"
"x2_75_0_1_bc0766","eL4"
"x2_94_1_1_2_bc1310","eL4"
"x2_75_0_1_bc0424","eL4"
"x2_58_0_2_bc0127","eL4"
"x2_75_0_2_bc0398","eL4"
"x2_52_3_2_bc0648","eL4"
"x2_94_4_2_2_bc0410","eL4"
"x2_94_1_1_1_bc0408","eL4"
"x2_41_1_1_bc0527","eL4"
"x2_94_4_2_2_bc0452","eL4"
"x2_98_4_1_2_bc0172","eL4"
"x2_75_0_3_bc0390","eL4"
"x2_58_0_1_bc0101","eL4"
"x2_94_1_1_1_bc0123","eL4"
"x2_52_0_1_bc0240","eL4"
"x2_52_0_1_bc0469","eL4"
"x2_98_1_1_bc0267","eL4"
"x2_35_3_bc1378","eL4"
"x2_52_0_1_bc0662","eL4"
"x2_75_0_4_bc0267","eL4"
"x2_94_4_2_1_bc0255","eL4"
"x2_98_4_2_2_bc0038","eL4"
"x2_98_1_1_bc0190","eL4"
"x2_52_0_1_bc1682","eL4"
"x2_94_4_2_2_bc0115","eL4"
"x2_94_4_1_2_bc0435","eL4"
"x2_98_4_2_1_bc0136","eL4"
"x2_52_3_2_bc0947","eL4"
"x2_75_0_3_bc0073","eL4"
"x2_41_1_1_bc0605","eL4"
"x2_75_0_4_bc0446","eL4"
"x2_94_1_2_bc0524","eL4"
"x2_35_3_bc0272","eL4"
"x2_52_3_2_bc0748","eL4"
"x2_98_4_1_1_bc0250","eL4"
"x2_58_0_1_bc0544","eL4"
"x2_58_0_2_bc0471","eL4"
"x2_98_1_1_bc0110","eL4"
"x2_98_1_1_bc0230","eL4"
"x2_94_1_2_bc0398","eL4"
"x2_75_0_1_bc0861","eL4"
"x2_98_4_2_1_bc0243","eL4"
"x2_75_0_1_bc0366","eL4"
"x2_52_0_1_bc0840","eL4"
"x2_52_3_2_bc0543","eL4"
"x2_52_3_1_bc0674","eL4"
"x2_75_0_4_bc0272","eL4"
"x2_52_1_2_bc0750","eL4"
"x2_35_1_bc0960","eL4"
"x2_75_0_1_bc0523","eL4"
"x2_75_0_3_bc0424","eL4"
"x2_94_4_2_2_bc0358","eL4"
"x2_98_4_2_1_bc1006","eL4"
"x2_52_3_2_bc0124","eL4"
"x2_52_0_1_bc0802","eL4"
"x2_35_3_bc0766","eL4"
"x2_35_1_bc0583","eL4"
"x2_35_3_bc0774","eL4"
"x2_98_4_1_1_bc0127","eL4"
"x2_52_3_1_bc0330","eL4"
"x2_75_0_3_bc0632","eL4"
"x2_35_3_bc0836","eL4"
"x2_58_0_2_bc0257","eL4"
"x2_58_0_1_bc0104","eL4"
"x2_75_0_3_bc0807","eL4"
"x2_52_0_1_bc0825","eL4"
"x2_52_0_1_bc0505","eL4"
"x2_94_4_2_1_bc0140","eL4"
"x2_75_0_3_bc0370","eL4"
"x2_35_3_bc0358","eL4"
"x2_52_3_1_bc0457","eL4"
"x2_75_0_2_bc0039","eL4"
"x2_98_4_1_1_bc0217","eL4"
"x2_94_1_2_bc0126","eL4"
"x2_35_0_bc0672","eL4"
"x2_52_3_1_bc0244","eL4"
"x2_94_1_1_2_bc0122","eL4"
"x2_94_4_2_1_bc0030","eL4"
"x2_75_0_4_bc0814","eL4"
"x2_98_4_1_2_bc0846","eL4"
"x2_52_1_2_bc1013","eL4"
"x2_52_0_1_bc0446","eL4"
"x2_94_1_1_1_bc0299","eL4"
"x2_35_0_bc1185","eL4"
"x2_52_3_2_bc0063","eL4"
"x2_52_0_1_bc1337","eL4"
"x2_35_3_bc0129","eL4"
"x2_52_3_1_bc0936","eL4"
"x2_52_3_2_bc1095","eL4"
"x2_94_4_2_1_bc0124","eL4"
"x2_94_4_1_2_bc0432","eL4"
"x2_58_0_1_bc0546","eL4"
"x2_52_0_2_bc0320","eL4"
"x2_52_0_1_bc0695","eL4"
"x2_35_0_bc1044","eL4"
"x2_94_1_1_2_bc0274","eL4"
"x2_98_4_1_2_bc0038","eL4"
"x2_52_0_2_bc0118","eL4"
"x2_52_3_1_bc0552","eL4"
"x2_52_1_1_bc0142","eL4"
"x2_35_0_bc0420","eL4"
"x2_52_1_2_bc0080","eL4"
"x2_52_0_1_bc1450","eL4"
"x2_52_3_1_bc0198","eL4"
"x2_94_4_1_2_bc0290","eL4"
"x2_58_0_2_bc0476","eL4"
"x2_75_0_2_bc0612","eL4"
"x2_52_3_2_bc1106","eL4"
"x2_35_0_bc1322","eL4"
"x2_52_1_2_bc0403","eL4"
"x2_94_4_2_1_bc0225","eL4"
"x2_52_3_1_bc0957","eL4"
"x2_52_3_2_bc0596","eL4"
"x2_52_3_2_bc0958","eL4"
"x2_75_0_3_bc1058","eL4"
"x2_98_4_1_2_bc0204","eL4"
"x2_94_4_1_1_bc0301","eL4"
"x2_52_1_2_bc0354","eL4"
"x2_35_3_bc0608","eL4"
"x2_52_1_1_bc0735","eL4"
"x2_41_1_1_bc0218","eL4"
"x2_58_0_1_bc1240","eL4"
"x2_41_1_1_bc0852","eL4"
"x2_94_4_1_1_bc0391","eL4"
"x2_58_0_1_bc0248","eL4"
"x2_58_0_2_bc0516","eL4"
"x2_52_3_1_bc0318","eL4"
"x2_58_0_1_bc4293","eL4"
"x2_35_0_bc0705","eL4"
"x2_52_1_1_bc0703","eL4"
"x2_35_0_bc0570","eL4"
"x2_94_1_2_bc0423","eL4"
"x2_58_0_1_bc0311","eL4"
"x2_35_3_bc0048","eL4"
"x2_58_0_1_bc0539","eL4"
"x2_52_3_1_bc0390","eL4"
"x2_94_1_1_1_bc0015","eL4"
"x2_75_0_3_bc0787","eL4"
"x2_94_4_1_2_bc0335","eL4"
"x2_52_1_1_bc0790","eL4"
"x2_98_4_2_1_bc0326","eL4"
"x2_94_1_2_bc0472","eL4"
"x2_41_1_1_bc0461","eL4"
"x2_75_0_3_bc0802","eL4"
"x2_41_1_1_bc0675","eL4"
"x2_52_0_1_bc0651","eL4"
"x2_94_4_2_2_bc0563","eL4"
"x2_52_1_1_bc0769","eL4"
"x2_75_0_2_bc0415","eL4"
"x2_75_0_3_bc0647","eL4"
"x2_75_0_4_bc0106","eL4"
"x2_98_1_1_bc0206","eL4"
"x2_94_1_1_1_bc0196","eL4"
"x2_52_0_1_bc0680","eL4"
"x2_52_3_1_bc0500","eL4"
"x2_35_0_bc0177","eL4"
"x2_52_1_1_bc0971","eL4"
"x2_75_0_1_bc0267","eL4"
"x2_58_0_1_bc0673","eL4"
"x2_58_0_2_bc0171","eL4"
"x2_94_1_2_bc1048","eL4"
"x2_35_0_bc1084","eL4"
"x2_98_4_2_1_bc0154","eL4"
"x2_41_1_1_bc0937","eL4"
"x2_35_0_bc1053","eL4"
"x2_75_0_4_bc0291","eL4"
"x2_52_1_2_bc0262","eL4"
"x2_52_0_1_bc1266","eL4"
"x2_94_1_2_bc0246","eL4"
"x2_35_1_bc0831","eL4"
"x2_98_4_2_1_bc0337","eL4"
"x2_98_4_1_1_bc0347","eL4"
"x2_98_4_1_2_bc0273","eL4"
"x2_98_1_1_bc0195","eL4"
"x2_75_0_2_bc1182","eL4"
"x2_75_0_4_bc0265","eL4"
"x2_52_0_2_bc0550","eL4"
"x2_52_3_2_bc0226","eL4"
"x2_75_0_3_bc1241","eL4"
"x2_41_1_1_bc0381","eL4"
"x2_75_0_1_bc0217","eL4"
"x2_58_0_1_bc0283","eL4"
"x2_75_0_3_bc0963","eL4"
"x2_52_1_1_bc0663","eL4"
"x2_94_4_1_2_bc0175","eL4"
"x2_94_4_1_1_bc0123","eL4"
"x2_52_1_1_bc0249","eL4"
"x2_35_3_bc0477","eL4"
"x2_58_0_2_bc3675","eL4"
"x2_98_4_1_2_bc0023","eL4"
"x2_41_1_1_bc0031","eL4"
"x2_75_0_3_bc0545","eL4"
"x2_58_0_1_bc0253","eL4"
"x2_52_0_1_bc0936","eL4"
"x2_41_1_1_bc0874","eL4"
"x2_52_1_2_bc0362","eL4"
"x2_52_0_1_bc0162","eL4"
"x2_75_0_4_bc0543","eL4"
"x2_58_0_2_bc0059","eL4"
"x2_35_3_bc0309","eL4"
"x2_52_0_1_bc0920","eL4"
"x2_35_0_bc0215","eL4"
"x2_75_0_4_bc0460","eL4"
"x2_52_3_1_bc0104","eL4"
"x2_52_1_1_bc0503","eL4"
"x2_58_0_1_bc0109","eL4"
"x2_75_0_4_bc0389","eL4"
"x2_52_1_2_bc1449","eL4"
"x2_94_4_2_2_bc0282","eL4"
"x2_35_3_bc0276","eL4"
"x2_41_1_1_bc1522","eL4"
"x2_52_3_1_bc0276","eL4"
"x2_41_1_1_bc0155","eL4"
"x2_75_0_2_bc0324","eL4"
"x2_52_0_1_bc0256","eL4"
"x2_94_1_2_bc0593","eL4"
"x2_75_0_4_bc0231","eL4"
"x2_75_0_2_bc0846","eL4"
"x2_94_1_2_bc0251","eL4"
"x2_52_1_2_bc0908","eL4"
"x2_94_4_1_2_bc0248","eL4"
"x2_94_4_2_1_bc0730","eL4"
"x2_98_4_2_2_bc0140","eL4"
"x2_52_0_1_bc0987","eL4"
"x2_35_3_bc1360","eL4"
"x2_41_1_1_bc0319","eL4"
"x2_52_1_2_bc0883","eL4"
"x2_75_0_4_bc0249","eL4"
"x2_75_0_3_bc0820","eL4"
"x2_75_0_2_bc0297","eL4"
"x2_52_0_1_bc0689","eL4"
"x2_52_3_1_bc0888","eL4"
"x2_94_4_1_1_bc0322","eL4"
"x2_35_0_bc0687","eL5"
"x2_94_1_1_1_bc0091","eL5"
"x2_35_0_bc0869","eL5"
"x2_58_0_2_bc0411","eL5"
"x2_52_3_2_bc0387","eL5"
"x2_94_1_1_2_bc0040","eL5"
"x2_94_1_2_bc0018","eL5"
"x2_35_1_bc0820","eL5"
"x2_94_1_2_bc0306","eL5"
"x2_52_3_2_bc1397","eL5"
"x2_35_0_bc1058","eL5"
"x2_52_1_1_bc0477","eL5"
"x2_94_4_2_1_bc0206","eL5"
"x2_52_1_1_bc0621","eL5"
"x2_94_1_1_2_bc0823","eL5"
"x2_75_0_2_bc0138","eL5"
"x2_52_1_2_bc1386","eL5"
"x2_94_4_2_1_bc0144","eL5"
"x2_98_4_2_2_bc0257","eL5"
"x2_58_0_1_bc0225","eL5"
"x2_52_0_1_bc0050","eL5"
"x2_98_1_1_bc0168","eL5"
"x2_52_3_2_bc0936","eL5"
"x2_58_0_1_bc0378","eL5"
"x2_52_3_2_bc0467","eL5"
"x2_94_1_2_bc0087","eL5"
"x2_75_0_4_bc0645","eL5"
"x2_41_1_1_bc0551","eL5"
"x2_75_0_1_bc0183","eL5"
"x2_41_1_1_bc1209","eL5"
"x2_75_0_2_bc0508","eL5"
"x2_75_0_1_bc0434","eL5"
"x2_52_1_2_bc1126","eL5"
"x2_94_1_2_bc0084","eL5"
"x2_75_0_3_bc0562","eL5"
"x2_94_1_2_bc0069","eL5"
"x2_52_3_2_bc1546","eL5"
"x2_52_3_1_bc2543","eL5"
"x2_98_1_1_bc0222","eL5"
"x2_35_0_bc1457","eL5"
"x2_58_0_1_bc0380","eL5"
"x2_94_1_2_bc0660","eL5"
"x2_94_4_2_2_bc0404","eL5"
"x2_52_3_2_bc0026","eL5"
"x2_58_0_2_bc0355","eL5"
"x2_94_1_2_bc0090","eL5"
"x2_52_3_2_bc0217","eL5"
"x2_35_1_bc0259","eL5"
"x2_75_0_3_bc0392","eL5"
"x2_94_1_1_1_bc0116","eL5"
"x2_58_0_1_bc0658","eL5"
